LAMMPS (2 Aug 2023 - Development - patch_2Aug2023-219-g06e2d5d306)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (10.956 10.956 10.629)
  2 by 3 by 1 MPI processor grid
  reading atoms ...
  108 atoms
  read_data CPU = 0.007 seconds
ACE version: 2022.6.27
Recursive evaluator is used
Loading Siviraman_GAP_HfO2_N3_rcut5_maxdeg10_regQR.yace
Total number of basis functions
	O: 20 (r=1) 1166 (r>1)
	Hf: 20 (r=1) 1166 (r>1)
Mapping LAMMPS atom type #1(Hf) -> ACE species type #1
Mapping LAMMPS atom type #2(O) -> ACE species type #0
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 3.5, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair pace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.12 | 3.121 | 3.121 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press     
   1189000   2071.0907     -1062.2831      28.644915     -1033.6382      6717.6895    
   1190000   2282.2782     -1059.0473      31.565814     -1027.4815      46650.132    
   1191000   1874.3461     -1061.9598      25.923772     -1036.036       19683.694    
   1192000   2002.3336     -1062.5401      27.693947     -1034.8462      31348.558    
   1193000   2391.6588     -1064.688       33.078639     -1031.6094      14189.575    
   1194000   1965.0632     -1063.5343      27.178466     -1036.3558      32435.006    
   1195000   1752.7607     -1061.0154      24.242144     -1036.7732      13677.348    
   1196000   1956.7854     -1064.3352      27.063977     -1037.2712      47932.206    
   1197000   2212.2373     -1062.2446      30.59709      -1031.6475      29179.57     
   1198000   2100.8972     -1065.0785      29.057164     -1036.0213      43046.241    
   1199000   1843.2286     -1062.7751      25.493392     -1037.2817      26233.282    
   1200000   2070.5188     -1060.11        28.637006     -1031.473       25248.803    
   1201000   2111.8861     -1063.7719      29.209149     -1034.5628      35364.637    
   1202000   2182.581      -1061.8091      30.186919     -1031.6222      25354.196    
   1203000   2060.4691     -1062.8391      28.498009     -1034.3411      38623.193    
   1204000   2137.4208     -1062.0614      29.562315     -1032.4991      32045.686    
   1205000   1767.5587     -1065.6301      24.446814     -1041.1833      3835.1484    
   1206000   2101.2538     -1068.0534      29.062096     -1038.9913     -252.04412    
   1207000   2111.8647     -1063.8594      29.208854     -1034.6506      10810.78     
   1208000   1980.2691     -1066.2791      27.388776     -1038.8903      22658.93     
   1209000   1859.1915     -1059.2466      25.714172     -1033.5325      23551.181    
   1210000   1914.8115     -1065.5341      26.483442     -1039.0507      2931.7329    
   1211000   1925.3265     -1061.9527      26.628874     -1035.3239      14924.958    
   1212000   2104.7914     -1066.6582      29.111024     -1037.5471      12054.093    
   1213000   1786.0253     -1065.4471      24.702222     -1040.7448      33395.522    
   1214000   2243.0065     -1063.2029      31.022654     -1032.1802      7226.7184    
   1215000   2110.8347     -1061.7456      29.194608     -1032.551       22476.06     
   1216000   1848.5806     -1065.6347      25.567414     -1040.0673      9156.8229    
   1217000   1990.8252     -1063.0316      27.534776     -1035.4969      44225.361    
   1218000   1937.4266     -1066.0219      26.796228     -1039.2257      15990.61     
   1219000   1889.0753     -1063.4764      26.12749      -1037.3489      34108.687    
   1220000   2080.6559     -1064.3427      28.77721      -1035.5655      38924.976    
   1221000   1842.4617     -1062.6495      25.482784     -1037.1667      38443.394    
   1222000   1994.1287     -1063.1081      27.580467     -1035.5276      30028.212    
   1223000   2190.8587     -1064.3991      30.301406     -1034.0977      15094.962    
   1224000   1866.8927     -1066.8165      25.820686     -1040.9958      3059.9946    
   1225000   2165.7889     -1063.7673      29.95467      -1033.8126      43359.37     
   1226000   1883.3393     -1062.655       26.048156     -1036.6069      23371.677    
   1227000   2288.5398     -1064.2073      31.652417     -1032.5549      28343.767    
   1228000   1858.6078     -1064.1603      25.706099     -1038.4542      6616.7972    
   1229000   2228.1941     -1060.7609      30.817786     -1029.9432      39142.143    
   1230000   1922.4628     -1059.4782      26.589267     -1032.889       27697.458    
   1231000   2023.6465     -1063.2283      27.988722     -1035.2396      13558.862    
   1232000   2151.6673     -1064.9689      29.759356     -1035.2095      21783.925    
   1233000   2025.4517     -1060.9038      28.013689     -1032.8901      13963.697    
   1234000   1797.8648     -1065.2568      24.865972     -1040.3909      11840.386    
   1235000   2026.4951     -1060.2716      28.02812      -1032.2434      17841.939    
   1236000   1977.6034     -1065.5902      27.351907     -1038.2383      22494.487    
   1237000   2026.2266     -1062.3874      28.024407     -1034.363       45450.077    
   1238000   2108.3877     -1061.2746      29.160763     -1032.1138      28798.553    
   1239000   2013.3859     -1068.5283      27.84681      -1040.6814     -1046.0242    
   1240000   2058.1825     -1061.7083      28.466383     -1033.2419      34652.957    
   1241000   1940.7909     -1062.6328      26.84276      -1035.79        49623.529    
   1242000   1944.348      -1059.3795      26.891957     -1032.4875      40850.206    
   1243000   1800.8286     -1064.1114      24.906965     -1039.2044      45605.558    
   1244000   1882.7692     -1063.9437      26.040271     -1037.9034      16680.609    
   1245000   1965.3627     -1058.8227      27.182608     -1031.6401      44868.859    
   1246000   1954.3641     -1067.4895      27.030489     -1040.459       32753.953    
   1247000   2048.2001     -1062.897       28.328319     -1034.5686      29534.418    
   1248000   1964.1843     -1066.9954      27.16631      -1039.8291      37534.205    
   1249000   2069.5159     -1066.4498      28.623134     -1037.8267      34724.934    
   1250000   1936.9177     -1060.3537      26.78919      -1033.5645      14164.629    
   1251000   1766.1169     -1068.768       24.426873     -1044.3412      24404.994    
   1252000   2127.2702     -1061.9571      29.421925     -1032.5352      58524.57     
   1253000   2162.1135     -1063.1539      29.903837     -1033.2501      46173.984    
   1254000   1794.3422     -1062.2272      24.817252     -1037.4099     -2535.5386    
   1255000   1935.2198     -1063.3164      26.765707     -1036.5507      28426.831    
   1256000   2108.5024     -1065.1334      29.16235      -1035.971       27561.142    
   1257000   2043.3814     -1064.4562      28.261672     -1036.1945      15664.106    
   1258000   2079.2891     -1062.3683      28.758305     -1033.61        31004.397    
   1259000   1830.7295     -1066.4955      25.320518     -1041.1749     -2805.7802    
   1260000   1677.6982     -1062.4496      23.203968     -1039.2456      28124.876    
   1261000   1760.8734     -1062.7845      24.35435      -1038.4301      36792.278    
   1262000   2054.4186     -1063.6466      28.414325     -1035.2323      19531.478    
   1263000   2225.0615     -1062.1859      30.774459     -1031.4115      7979.5758    
   1264000   1902.5478     -1064.053       26.313825     -1037.7392      20490.085    
   1265000   2102.2354     -1064.1343      29.075672     -1035.0586      35414.028    
   1266000   2056.5313     -1062.0725      28.443546     -1033.629       55427.477    
   1267000   1837.9704     -1064.2092      25.420667     -1038.7885      17211.143    
   1268000   2249.7506     -1065.4651      31.115931     -1034.3491     -4940.8492    
   1269000   1819.6454     -1066.1569      25.167216     -1040.9897      27653.943    
   1270000   1876.4701     -1059.688       25.953149     -1033.7349      41531.217    
   1271000   1961.2941     -1064.8851      27.126336     -1037.7588      18555.04     
   1272000   1969.288      -1059.6816      27.236899     -1032.4447      30107.804    
   1273000   1917.4114     -1065.5619      26.519401     -1039.0425      34546.079    
   1274000   1927.905      -1059.6245      26.664536     -1032.96        36057.011    
   1275000   2007.441      -1065.1783      27.764586     -1037.4137      26474.867    
   1276000   2216.5903     -1064.4784      30.657296     -1033.8211      29898.426    
   1277000   2036.4602     -1066.6535      28.165946     -1038.4876      47394.99     
   1278000   1880.0946     -1061.2835      26.003279     -1035.2802      42969.029    
   1279000   2012.6555     -1066.9561      27.836707     -1039.1194      4872.9836    
   1280000   2044.3349     -1061.5127      28.27486      -1033.2379      2513.4802    
   1281000   1974.465      -1062.6784      27.308501     -1035.3699      36505.977    
   1282000   1883.6266     -1063.3096      26.05213      -1037.2574      53341.075    
   1283000   1892.0624     -1063.0107      26.168803     -1036.8419      23597.493    
   1284000   1941.5172     -1062.9508      26.852804     -1036.098       35973.492    
   1285000   2280.4044     -1064.5399      31.539898     -1033           39989.541    
   1286000   1967.7006     -1065.9283      27.214943     -1038.7133      26625.77     
   1287000   2070.4542     -1061.7342      28.636111     -1033.0981      37051.615    
   1288000   1726.3202     -1064.6256      23.876451     -1040.7492      31790.573    
   1289000   2206.6589     -1062.0205      30.519937     -1031.5006      34346.024    
   1290000   1891.5816     -1063.8069      26.162154     -1037.6447      17899.988    
   1291000   1692.9805     -1063.7354      23.415334     -1040.3201     -4948.1457    
   1292000   2033.099      -1062.9244      28.119458     -1034.8049      36847.812    
   1293000   1882.7321     -1062.5807      26.039758     -1036.5409      45850.09     
   1294000   2011.1811     -1056.8792      27.816316     -1029.0629      59956.729    
   1295000   2145.843      -1065.6313      29.678802     -1035.9525     -7664.6739    
   1296000   1814.6981     -1062.9389      25.09879      -1037.8401      21937.389    
   1297000   2164.8691     -1064.138       29.941948     -1034.1961      39201.287    
   1298000   1910.8125     -1064.7863      26.428133     -1038.3582      17149.67     
   1299000   2126.0203     -1066.5668      29.404638     -1037.1622      10005.885    
   1300000   1923.4395     -1061.0476      26.602775     -1034.4448      44291.317    
   1301000   2039.3068     -1062.7132      28.205317     -1034.5079      21332.534    
   1302000   1972.2967     -1063.5046      27.278511     -1036.2261      36372.695    
   1303000   1884.3317     -1064.9878      26.061882     -1038.9259      22192.522    
   1304000   2239.407      -1059.3557      30.97287      -1028.3829      35978.325    
   1305000   2229.7643     -1063.0866      30.839504     -1032.2471      22767.446    
   1306000   1891.0143     -1062.9957      26.154307     -1036.8414      28524.957    
   1307000   2141.7829     -1062.6626      29.622647     -1033.04        36010.436    
   1308000   1996.6276     -1064.6098      27.615028     -1036.9948      28100.325    
   1309000   1993.8872     -1063.3198      27.577126     -1035.7427      6809.7825    
   1310000   2114.4433     -1068.4323      29.244517     -1039.1878     -4680.0182    
   1311000   1683.4059     -1060.1822      23.28291      -1036.8992      32168.074    
   1312000   1708.2867     -1065.2439      23.627032     -1041.6168     -2396.3282    
   1313000   2134.9796     -1061.6757      29.528551     -1032.1471      26403.541    
   1314000   1718.9338     -1065.2556      23.774291     -1041.4813      17813.967    
   1315000   2162.5155     -1059.6901      29.909396     -1029.7807      43860.239    
   1316000   2014.6903     -1065.4832      27.86485      -1037.6184      26208.739    
   1317000   2046.8105     -1063.1275      28.309099     -1034.8184      37312.944    
   1318000   1976.065      -1058.9999      27.330629     -1031.6692      31827.129    
   1319000   1990.3026     -1065.2647      27.527548     -1037.7372      20401.164    
   1320000   2090.8899     -1057.684       28.918754     -1028.7653      67050.997    
   1321000   1996.7738     -1063.8299      27.61705      -1036.2129      21274.424    
   1322000   1918.2658     -1063.5037      26.531218     -1036.9724      17808.331    
   1323000   1999.6544     -1059.0079      27.656891     -1031.351       42667.463    
   1324000   1936.9677     -1062.7646      26.789881     -1035.9748      19448.676    
   1325000   2087.3011     -1067.4917      28.869118     -1038.6226      30447.934    
   1326000   2055.8452     -1063.6388      28.434057     -1035.2048      42338.27     
   1327000   2214.7141     -1067.7108      30.631346     -1037.0795      28233.996    
   1328000   2202.2265     -1063.3659      30.458633     -1032.9073      25409.667    
   1329000   2336.3755     -1060.8437      32.314025     -1028.5297      28610.003    
