step pe pxx pyy pzz pxy pxz pyz
1327 -931.58972783801186779 1076.9574597137179808 -35634.427678123858641 -14283.096168767229756 -17876.513699612860364 -11607.346233433378075 7112.6795565622496724
1328 -932.22363141260439079 3437.3796753354904467 -32008.127141725693946 -32286.886672975560941 11762.996089543608832 -16283.417447804835319 3879.3968106385214014
1329 -931.92815621301474494 -46489.455029103868583 -26995.164804055402783 5029.4876444586279831 10179.68674973378802 16201.906257192427802 -3397.1665010799060838
1330 -933.25601642291724147 -53771.907184538955335 -26282.90306537656943 -52451.744231362528808 -25554.794514731540403 18356.666224448799767 -6594.0766813803784316
1331 -932.35067460510651927 -38726.271993472313625 -43477.271914003860729 -43339.832348316340358 4833.4182146872990415 -953.97857520032937373 -6228.6676739785189056
1332 -925.95049082126911344 826.73569287811619688 40448.102026512220618 8722.5463487631932367 1812.4307688569874699 20233.212896639975952 8622.7391067658300017
1333 -932.73324868608108318 -8264.9194438127287867 -8389.4151871366539126 -19279.934075009878143 7189.2969196462927357 18512.513331555375771 24419.744932761961536
1334 -935.52214034113944763 -20911.192383057437837 -68024.547352637076983 -37441.562326040875632 -532.70031549043085306 -9086.712828777197501 -6602.0221235084272848
1335 -928.80744145943617696 -30788.1868444136162 -54083.770441829023184 -24711.358742835123849 -23247.743099748444365 1356.0106337397751304 7513.2587557600236323
1336 -931.06530494363414618 -44199.236359270944376 -16915.361937070534623 -72769.403211385739269 1232.9760784599495764 -4434.783412767068512 -14171.240168689155325
1337 -931.42425567516727369 -53133.719248039335071 -24731.13139047002187 -16699.444340090856713 4914.4624273079125487 3722.0704633800805823 28040.482690946624643
1338 -932.75637929715367136 -56479.217620464813081 -61502.768005978032306 -54424.38478649265744 -22971.442426416102535 30965.704365528545168 4965.4454073168271862
1339 -932.02329937376782709 -36130.384616750110581 -62716.233602603140753 -42068.862880774817313 -3867.1128906419357918 -4591.0489072373193267 2225.009641991123317
1340 -931.71085220634313373 -70211.267849747193395 -66827.5017665392661 -64615.902552289764571 3631.0795958033381794 -4125.8974170216424682 -5696.7913922517100218
1341 -934.42482854751210652 -37990.144984786624264 -68464.534014263626887 -51397.749133504134079 1381.1464452499087656 27630.277932186254475 -33365.149419769404631
1342 -931.11648738196640807 -65035.037360625057772 -73637.184341478845454 -59319.367350561376952 5171.1244708675394577 -22382.404917564072093 -5947.7663295773108985
1343 -927.1496206729232199 -36774.661161200056085 -33701.904686333829886 -76249.115028218220687 6196.5207279790165558 13936.356544490407032 -6325.0087563950692129
1344 -929.47734195001180524 -84120.052909298567101 -76469.57596777282015 -58267.946150842202769 -29467.387524122077593 -1244.0253016757962996 -14823.674001345079887
1345 -1061.2795634289982445 -3518.1162428066668326 22511.456676893139957 -17626.974758086569636 461.58020093001420037 7471.1345013484296942 -9473.9169728355700499
1346 -1065.3520487050741394 -9399.4489957744845015 10999.935020997092579 -7048.073325919562194 3915.7174084647904237 15849.284502120261095 -1305.807655262828348
1347 -1063.6591876996737938 -9957.3901978947542375 1798.6538343021093169 -19663.459883934709069 4345.2963644424926315 -20747.415055719407974 -3699.8629376135331768
1348 -1061.7807558884430819 11541.64607418862397 22136.091068661804456 30583.664425848481187 1698.0552623400162702 -15909.765123104605664 -23810.928174054955889
1349 -1062.7700442562127137 -24485.349018009794236 -402.20195049562676104 -38936.923767426873383 -7176.1044936579546629 -7957.4102764194321935 7059.3806862395804274
1350 -1063.6403213369426339 -21565.599324051556323 -19989.191381608809024 -21192.878857485244225 1872.1682834690109303 -9670.7941310489823081 -5526.6973979767371929
1351 -1065.4673239349262985 -10133.792853066270254 -9062.9857761233288329 -8060.4328651552432348 3700.2198983718376439 -22969.852637841708201 -1581.5329950792638556
1352 -1061.5385544009905061 -12820.447485345586756 22844.036039057460584 2192.7914303962952545 752.76142810328235555 -11919.373790294857827 -16705.947465872966859
1353 -1054.597478028734713 -16196.876164688141216 -10361.825481566862436 -5077.2297906911944665 -2436.7853270144955786 -3786.8652313945681271 14137.043010542294724
1354 -1060.8715185574944826 -10384.300231584609719 32564.247656790168548 -1888.8570397577907443 -14099.705113253978197 -4095.2491217456458799 -2239.76174813930038
1355 -1056.0434260943106892 20950.151507731443417 14822.736605689766293 -27693.801422550281131 16421.6682174211237 12558.043570451591222 2783.16023356501546
1356 -1063.1717127604424604 -32169.052785026771744 -30175.257889389125921 -35547.145625891469535 -1050.8888244109116386 -7842.6751308820221311 24086.695286363235937
1357 -1060.7657189312603805 -13370.843119776800449 -24446.040446217433782 -7697.6480898240606621 -5332.8234797504219387 13731.739232951611484 3494.0122327674494045
1358 -1059.2511686956527228 12108.617257001445978 -7323.8770902515407215 -11559.56167277403074 11157.347187296816628 923.08592448352294468 15812.979167430548841
1359 -1057.7526276270016297 1628.8426168708072055 -23890.106357378837856 -34832.495559308117663 6112.4854983953055125 10002.767158487709821 6755.0132675157283302
1360 -1059.1611201876526138 -4679.2700969979287038 4240.8600895409163059 -19616.502210371050751 -10043.263207038065957 -389.00586526168433466 -5461.0763331827765796
1361 -1063.6990400241884345 -20465.194875872428383 -11429.197636224380403 -22825.340803311024501 3501.2429779312369647 -8533.9116279387199029 13697.538343415966665
1362 -1060.5074064017578621 -16137.453352435555644 -20456.692917851120001 -39260.208123610042094 -12096.760580911388388 10234.279427750401737 -17726.167750307606184
1363 -1052.9687517959582692 16209.307579223104767 21310.032296894853062 -16533.882077084956109 3950.03889078616794 6081.0756963446292502 -1832.2992672584548473
1364 -1056.100698251078029 -22367.410526300012862 15089.543081193163744 -70578.860713178291917 -9189.8394556103412469 8667.691123979018812 -1397.6826680536184995
1365 -1055.5936072486535977 -8980.6571109111227997 13932.384944811339665 -17418.877185111196013 -500.22992035066442895 -12501.435945691335291 5990.0225615052386274
1366 -1050.4609558548665973 -6638.4935049050473026 -2147.4887967195927558 -25921.935134159739391 13514.244353184987631 8589.2365867699154478 -17177.28621574216595
1367 -1055.9955623234188806 2408.2242046836536247 -5045.4408945206250792 -18187.334350412336789 -5549.8787709333400926 -17650.544712592440192 10162.618763555186888
1368 -1053.3205997539325836 -6072.0044026193982063 -3053.6726627481471041 -23874.843915826342709 -3501.5650264301762036 -9261.1771258887893055 16686.489878138170752
1369 -1061.6470683810755418 -29509.497282021620777 -16242.217831970527186 -20176.613447466948855 616.76902301869722578 -11080.282538504719923 11266.710789803262742
1370 -1057.9451249574824487 -21681.471333431538369 -7720.1858561547660429 -65836.171863622279488 10119.916632453456259 9032.089470338942192 -8036.9238581872741634
1371 -1054.4698856367961071 -20717.93691826457507 9857.3736173376801162 -13492.433254454279449 4043.1433352486819786 -26275.61448396317428 -17850.983581704131211
1372 -1062.8726488505360521 -28613.168924084275204 -62401.634522246778943 -41359.005207263726334 -5096.5546475643641315 -3058.9322695980645221 -6985.0548035338679256
1373 -1054.8298593098700167 -44966.141957185762294 -14641.453807380008584 -69639.555160917239846 -2477.8585240828228962 -11813.838529406419184 17081.914751378073561
1374 -1054.4945362489522722 -24198.72305754109766 -8222.7321019589580828 -25018.825136807114177 2318.0773135180229474 7773.1646932054300123 11517.287211503444269
1375 -1059.2420560631342141 -55941.37972728555178 -25201.864334184545442 -18035.733166080757655 199.90388938177997602 767.71688142876985239 16692.093776992922358
1376 -1058.3520246777293323 -37790.368897353466309 -9748.0581972309319099 -38200.265218444597849 -1678.6305069459333481 -1573.745803690085495 -8603.1893562748718978
1377 -1053.8536657218994606 -28615.879092779552593 736.39034222447924094 -78919.558142355454038 -4425.7782169770580367 -2018.6905122376722375 8468.8031419618109794
1378 -1052.2335128889358202 -21872.383772080018389 -30168.708643320325791 -57324.669929277777555 1235.7342366749714984 -16026.235102390337488 -35387.959257093127235
1379 -1054.359577766810844 -35457.268150725467422 -40811.4745946073308 -49139.909515817198553 7770.3121016270397377 -9183.0369773692800663 7947.0710919166331223
1380 -1052.1055429033847304 -16433.118248904869688 -43682.920058471921948 -45382.247856558526109 723.6157786747105547 -9164.9401981828123098 3850.5465899370528859
1381 -1047.9469105354392013 -15050.024898689489419 -30600.050611919985386 -70006.619470537567395 4397.4402598360111369 3267.4277775747918895 4599.7989788467666585
1382 -1054.6281685055648722 -60642.807550432829885 -26004.240237178517418 -44049.786904637112457 170.75935415637962933 2363.68660717244029 3175.374997657950189
1383 -1055.0130298658802985 -9149.6863526411107159 -90264.456700316106435 -59508.522184313376783 7162.5885491181161342 4604.667658371876314 -12325.5856667833541
1384 -1059.7902970051457032 -81716.764781637000851 -81922.644203242118238 -84609.95141631361912 3915.6826768907976657 -2487.9833547719017588 9809.6566854069369583
1385 -1051.042959300538314 -35695.799298347090371 -61387.800256224072655 -57106.205592327234626 6402.4457862205263154 -17814.8613079313036 6847.2790423261603792
1386 -1050.1127418333473997 -62406.090215151256416 -48342.047649669708335 -72588.348182295419974 3413.9416281356657237 -12327.051809401718856 -5853.1199243439559723
1387 -1046.584446627094394 -68034.442586001430755 -95691.777598731045146 -142924.89627018888132 22678.059603315658023 -18608.957220665171917 -5366.7339416593913484
1388 -1047.2374943462509691 -52704.439645138925698 -89522.845654116244987 -70535.743532708584098 -3762.3211067757906676 58.748964140675639101 6080.0708122289115636
1389 -1045.3846857787168574 -87721.796776904404396 -77378.520124275877606 -125276.11405531653145 -2895.6037871265625654 13462.534202493781777 526.62747367383406072
1390 -1045.8409410051767736 -105704.01542149721354 -102601.47164355598215 -109083.53537112558843 9783.2233214623374806 9945.9871255966318131 -6288.8827992174674364
1391 -1046.2696222239219423 -77439.66707295193919 -88103.32452660088893 -125122.11572583949601 -1879.5283568074025879 -9006.3468827961696661 -18209.414209496666444
1392 -1034.8219917170081317 -47230.522774413366278 -74667.275499855881208 -76866.530516048034769 9805.8443444310669292 369.66366866781379485 3328.7406171901452581
1393 -1039.2432596572455168 -78624.76800292803091 -89922.440510487518623 -121631.19664107036078 5743.6033065261335651 -17235.357940495563525 -11237.850679068737008
1394 -1039.2510866076429465 -106636.79603463443345 -100601.06210419679701 -101802.02146169240586 13377.139341612322823 3684.2847359277297983 -3197.8418429589764855
1395 -1042.6890558274585601 -76252.238367699159426 -84676.651332861292758 -64650.510586368611257 8757.1296068888586888 -14994.159639654444618 7708.9836005487868533
1396 -1039.0491887428515838 -81656.377998755531735 -76832.071016490939655 -138863.26952305191662 -16273.629374765328976 -283.36176563508360005 -10015.689058725787618
1397 -1039.6191094626849463 -101352.26986115546606 -72336.603831775326398 -164796.69372252948233 -7005.4076902509114007 -10143.224756513216562 -12997.813308487715403
1398 -1038.2963622756456061 -106407.58531589897757 -96496.769639446923975 -116752.35376409051241 10447.593541025275044 -257.03663102433580434 -1259.4019260643897269
1399 -1038.0037095383870565 -88983.259139662535745 -114547.61167871685757 -110036.33635439739737 -5097.8510600853214783 -2645.053294591265967 -12183.4593365925939
1400 -1040.0873875562665489 -117615.25968722517428 -100572.16175668755022 -114954.16098608118773 -118.17219618050665986 2543.3307548361917725 -6268.5576810746424599
1401 -1041.4598538413647475 -78892.103180548409 -80378.077604902195162 -54932.153856947355962 -2549.1312943961875135 12544.018248729153129 -23945.362628241655329
1402 -1034.1938202426424596 -86327.793687872443115 -69970.493997086319723 -106770.58242472987331 -7248.0215779226427912 21792.011471035304567 7317.3502725121607
1403 -1039.4019881971332779 -102478.40944082470378 -98011.538276528925053 -124796.12996919018042 6290.7287258929818563 -20766.32269149021522 -3799.0754212633300995
1404 -1037.1911576620257165 -95719.668456986415549 -124198.16205279638234 -91733.248579765742761 11977.081413726649771 15623.618517360904661 -7706.802828147308901
1405 -1027.4936969517311809 -108285.53103644722432 -90233.134938688235707 -120678.96292077768885 -8897.3590175839690346 -4365.2034322201170653 8967.6509341815635707
1406 -1032.7177368282057159 -88936.927480018668575 -110443.22955084104615 -163608.61820843198802 15017.332833900542028 1056.4644907894953576 -3904.2255373099237659
1407 -1034.3409842505375309 -101086.34400093043223 -91363.486928217025707 -144212.57790782736265 7401.7612047562179214 7475.7399315331676917 862.20853717788531867
1408 -1034.3531408184610427 -70957.070163761061849 -102617.4190754214942 -145263.35951530068996 -2720.2594300078162632 -1404.4016584396708822 632.68835208932432579
1409 -1034.4469308664074561 -112842.55842267841217 -71375.680724921767251 -124457.82496732924483 -13945.182603893696069 13703.015776790522068 3423.5377027851823186
1410 -1027.9893243748024361 -76316.953639516010298 -90639.363312380577554 -101773.24870854591427 -4787.1334925485489293 888.3608062603008193 -16193.094715035223999
1411 -1034.3098751054617424 -132673.42871249382733 -117206.74013717817434 -107115.42604668343847 -6136.3005789014550828 22108.123298600570706 -23925.825082884675794
